experiment_id,video_id,model_name,technique_name,rag_enabled,pred_name_original,pred_name_en,is_hallucinated
408,C7kt-JZyx8J,Llama 3.2 3B Instruct,chain-of-thought,false,கி ௉,black pepper,0
408,C7kt-JZyx8J,Llama 3.2 3B Instruct,chain-of-thought,false,கி,rice flour,1
408,C7kt-JZyx8J,Llama 3.2 3B Instruct,chain-of-thought,false,கி,rice flour,1
412,DV5BZafjOq4,Llama 3.2 3B Instruct,chain-of-thought,false,ُزان,Pisang,1
412,DV5BZafjOq4,Llama 3.2 3B Instruct,chain-of-thought,false,цоклат,Coklat,1
412,DV5BZafjOq4,Llama 3.2 3B Instruct,chain-of-thought,false,ънилю,Vanilla Ice Cream,0
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,查周,Kway Teow,1
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,六尿克,Kicap Manis,1
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,方尿,Bawang Putih,1
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,句克,Cili Padi,1
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,穎,Carrot,0
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,资克,Ikan,1
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,蛖克,Udang,1
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,方克,Sawi,1
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,嵷克,Tomato,0
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,他克,Sos Tiram,1
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,合克,Lada,1
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,公克,Kecap Asin,1
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,六尿,Sesame Oil,0
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,冇克,Garam Masala,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,தி கிுளஷழ,Chicken breast,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,கஷு ிழணள,Soy sauce,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,தி கு ளஷஶ஻,Black pepper,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,தி கு,Dried chili flakes,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,ிகு தி,Garlic,0
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,ிகு தி,Garlic,0
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,தி கு,Cumin seeds,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,தி கு,Coriander seeds,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,கஷ தி,Dried chilies,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,தி கு,Lemongrass,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,தி கு,Cinnamon,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,தி கு,Cardamom,1
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,தி கு,Ginger,0
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,தி கு,Palm sugar,1
416,DWDOV3Ukq2t,Llama 3.2 3B Instruct,chain-of-thought,false,Air,Water,0
416,DWDOV3Ukq2t,Llama 3.2 3B Instruct,chain-of-thought,false,Serbuk Koko,Cocoa Powder,0
416,DWDOV3Ukq2t,Llama 3.2 3B Instruct,chain-of-thought,false,Susu Sejat,Milk,0
416,DWDOV3Ukq2t,Llama 3.2 3B Instruct,chain-of-thought,false,Serbuk Koko ( tambah),Serbuk Koko ( tambah),1
416,DWDOV3Ukq2t,Llama 3.2 3B Instruct,chain-of-thought,false,Agar-Agar,Agar Agar,0
416,DWDOV3Ukq2t,Llama 3.2 3B Instruct,chain-of-thought,false,Marjerin,Margarine,0
416,DWDOV3Ukq2t,Llama 3.2 3B Instruct,chain-of-thought,false,Gula,Sugar,0
416,DWDOV3Ukq2t,Llama 3.2 3B Instruct,chain-of-thought,false,Susu Pekat,Condensed Milk,0
416,DWDOV3Ukq2t,Llama 3.2 3B Instruct,chain-of-thought,false,Biskut Marie,Marie Biscuit,0
419,DVphyIijuJ_,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b53\u0bb8\u0bc1,Butter,1
419,DVphyIijuJ_,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b81\u0bb1\u0bb0\u0bb8,Cream cheese,0
419,DVphyIijuJ_,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b95\u0bb7\u0bc6\u0bb4,Whipping cream,0
419,DVphyIijuJ_,Llama 3.2 3B Instruct,chain-of-thought,false,\u5bf9\u516d\u6728,Gula icing,1
419,DVphyIijuJ_,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b9f\u0bc3\u0bb6\u0bcd,Esen vanila,1
419,DVphyIijuJ_,Llama 3.2 3B Instruct,chain-of-thought,false,\u5c4f\u516d,White chocolate,0
419,DVphyIijuJ_,Llama 3.2 3B Instruct,chain-of-thought,false,\u5c4f\u516d\u6728,Milk compound chocolate,0
421,DSuE2wWEfXr,Llama 3.2 3B Instruct,chain-of-thought,false,puff pastry,Puff Pastry,0
421,DSuE2wWEfXr,Llama 3.2 3B Instruct,chain-of-thought,false,sauce tomato,Sauce Tomato,1
421,DSuE2wWEfXr,Llama 3.2 3B Instruct,chain-of-thought,false,sauce chilli,Sauce Chilli,1
421,DSuE2wWEfXr,Llama 3.2 3B Instruct,chain-of-thought,false,salami,Salami,1
421,DSuE2wWEfXr,Llama 3.2 3B Instruct,chain-of-thought,false,Perfect Italiano Mozzarella Cheese,Mozzarella Cheese (Australia),1
421,DSuE2wWEfXr,Llama 3.2 3B Instruct,chain-of-thought,false,butter,Butter,0
421,DSuE2wWEfXr,Llama 3.2 3B Instruct,chain-of-thought,false,daun parsley,Parsley,1
422,DIxmuuyz0sC,Llama 3.2 3B Instruct,chain-of-thought,false,Susu,Milk,1
422,DIxmuuyz0sC,Llama 3.2 3B Instruct,chain-of-thought,false,Cheese,Cheese,1
422,DIxmuuyz0sC,Llama 3.2 3B Instruct,chain-of-thought,false,Pasta,Macaroni,1
422,DIxmuuyz0sC,Llama 3.2 3B Instruct,chain-of-thought,false,Sos Pasta,Pasta Sauce,1
422,DIxmuuyz0sC,Llama 3.2 3B Instruct,chain-of-thought,false,Ketul,Chili,1
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b4d\u0bbf\u0baa\u0bb5\u0bb6\u0bad\u0ba9,Dark Compound Coklat,1
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b4c\u0bbf\u0baa,Butter,0
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b49\u0bbf\u0baa,Gula,1
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b55\u0bbf\u0baa\u0bc1\u0bcd,Tepung Gandum,1
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b45\u0bbf\u0baa,Serbuk Koko,1
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b3f\u0bb7\u0bae,Telur,1
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,\u0baa\u0bb4\u0bc8,Krim Kedelai,1
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b94\u0bb4,Esen Vanila,1
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b80\u0bbf\u0bc8,Garam,1
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,\u0b49\u0bbf\u0baa\u0bc1\u0bc8,Lumpat,1
425,C6I4GVsLgnf,Llama 3.2 3B Instruct,chain-of-thought,false,தர் பி,Marjerin or Butter,1
425,C6I4GVsLgnf,Llama 3.2 3B Instruct,chain-of-thought,false,தி ற,Roti,1
425,C6I4GVsLgnf,Llama 3.2 3B Instruct,chain-of-thought,false,பி ழ,Gula Perang,1
425,C6I4GVsLgnf,Llama 3.2 3B Instruct,chain-of-thought,false,மி,Cheese,1
426,C3tobkQJ2nA,Llama 3.2 3B Instruct,chain-of-thought,false,Gula,Sugar,0
426,C3tobkQJ2nA,Llama 3.2 3B Instruct,chain-of-thought,false,Cream Cheese,Cream Cheese,1
426,C3tobkQJ2nA,Llama 3.2 3B Instruct,chain-of-thought,false,Susu Full Cream,Full Cream Milk,0
426,C3tobkQJ2nA,Llama 3.2 3B Instruct,chain-of-thought,false,Telur,Egg,0
426,C3tobkQJ2nA,Llama 3.2 3B Instruct,chain-of-thought,false,Esen Vanila,Vanilla Essence,0
428,CxReOIZSoIV,Llama 3.2 3B Instruct,chain-of-thought,false,盶京 这枷,Egg,1
428,CxReOIZSoIV,Llama 3.2 3B Instruct,chain-of-thought,false,北京 这枷,Egg,1
428,CxReOIZSoIV,Llama 3.2 3B Instruct,chain-of-thought,false,路区,Whipping cream,0
428,CxReOIZSoIV,Llama 3.2 3B Instruct,chain-of-thought,false,帺件分,Esen vanila,1
428,CxReOIZSoIV,Llama 3.2 3B Instruct,chain-of-thought,false,架区,Gula pasir,1
428,CxReOIZSoIV,Llama 3.2 3B Instruct,chain-of-thought,false,王区,Puff pastry,0
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,矈区,chicken breast,1
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,気贩,onions,1
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,峒区,garlic cloves,1
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,区鯺,peppercorns,1
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,平龈,coriander seeds,0
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,完区,ginger,0
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,木区,chili peppers,1
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,鹍区,turmeric powder,1
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,東区,garlic powder,1
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,孉区,black pepper,1
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,服区,coconut oil,1
433,DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,னித ிுக,Garlic,0
433,DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,னிுக ழி்,Halia,1
433,DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,கமஸன ிற்,Chicken Breast or Thighs,1
433,DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,ிஶது கம,Sos Tiram,1
433,DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,கிற்,Kicap Lembek Manis,1
433,DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,கமஸன,Perasa Mi Sup Ayam atau Sotong,1
433,DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,கித ு,Carrot,0
433,DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,கஶத ு,Sayur Sawi,1
433,DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,ிஶ்,Kicap Lembek Manis,1
436,CzTIQqfL2xY,Llama 3.2 3B Instruct,chain-of-thought,false,秲食尽駒,秲食尽駒,1
436,CzTIQqfL2xY,Llama 3.2 3B Instruct,chain-of-thought,false,஀丈覄,஀丈覄,1
436,CzTIQqfL2xY,Llama 3.2 3B Instruct,chain-of-thought,false,丈覄,丈覄,1
436,CzTIQqfL2xY,Llama 3.2 3B Instruct,chain-of-thought,false,王尽丁,王尽丁,1
436,CzTIQqfL2xY,Llama 3.2 3B Instruct,chain-of-thought,false,麙为 覄,麙为 覄,1
436,CzTIQqfL2xY,Llama 3.2 3B Instruct,chain-of-thought,false,王尽丁,王尽丁,1
436,CzTIQqfL2xY,Llama 3.2 3B Instruct,chain-of-thought,false,三覄,三覄,1
437,CvyhUe2OHtM,Llama 3.2 3B Instruct,chain-of-thought,false,Telur,Egg,0
437,CvyhUe2OHtM,Llama 3.2 3B Instruct,chain-of-thought,false,Daging Ayam,Chicken Breast,1
437,CvyhUe2OHtM,Llama 3.2 3B Instruct,chain-of-thought,false,Bawang Putih,Garlic,1
437,CvyhUe2OHtM,Llama 3.2 3B Instruct,chain-of-thought,false,Lada Putih,White Pepper,0
437,CvyhUe2OHtM,Llama 3.2 3B Instruct,chain-of-thought,false,Garam,Salt,0
437,CvyhUe2OHtM,Llama 3.2 3B Instruct,chain-of-thought,false,Tomato,Tomato,1
437,CvyhUe2OHtM,Llama 3.2 3B Instruct,chain-of-thought,false,Daun Bawang,Parsley,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,新豱,Serai,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,日赅,Lengkuas,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,斨闺,Halia,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,旣數,Buah Keras,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,六的那,Bawang Putih,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,六的区,Bawang Merah,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,张丗,Cili Besar,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,機的是,Ayam Bahagian Tulang,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,六的,Kentang,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,六的,Asam Jawa,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,斧居,Gula Pasir,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,张丗,Sesame Oil,1
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,六的,Lada Hitam,1
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,னல஬ ்கஸ,Asam Pedas Tenggiri Johor,1
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,னல஬ ஙக,Garlic,0
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,சி ப்,Prawns,1
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,கல் ப௉,Thai Basil,1
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,னல஬ கல,Chili,1
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,஁ி ப்,Coconut Milk,1
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,஁ி ப்,Fish Sauce,1
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,஁ி ப்,Lime Juice,1
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,஁ி ப்,Palm Sugar,1
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,ப௉ கல,Tomato,0
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,஁ி ப்,Cayenne Pepper,1
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,பி ல௉,Sotong,1
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,ழுக ி்,Cili Kering,1
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,ஸ் ுக,Garlic,0
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,ி ௉க,Halia,1
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,கழ ு்,Bawang Putih,1
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,குழ,Sos Manis ABC,1
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,கழ ௉்,Kicap Manis ABC,1
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,ி ்கசு,Cili Sauce Sambal Asli,1
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,கழ ்,Bawang Putih,1
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,கி ்,Lemak Putih,1
442,DHm89ozTqeU,Phi-4-mini 3.8B Instruct,chain-of-thought,false,\u0b3f\u0baa \u0bb2\u0bc8\u0bac,Popiah (Flat Rice Noodle),1
442,DHm89ozTqeU,Phi-4-mini 3.8B Instruct,chain-of-thought,false,\u0b1c\u0bb2 \u0baa \u0bbf\u0bc8,Coklat (Chocolate),1
442,DHm89ozTqeU,Phi-4-mini 3.8B Instruct,chain-of-thought,false,\u0b1f\u0bb2 \u0baa,Vico (Malaysian Milk Compound Coklat),1
442,DHm89ozTqeU,Phi-4-mini 3.8B Instruct,chain-of-thought,false,\u0bb4\u0bc8,Buttercup (Marjerin),1
443,DF4Fc8TTel4,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Coklat,Chocolate,1
444,DDQnLI_zd75,Phi-4-mini 3.8B Instruct,chain-of-thought,false,\u76f6\u5c3a,Potato,0
444,DDQnLI_zd75,Phi-4-mini 3.8B Instruct,chain-of-thought,false,\u7d2d\u4e86\u672c,Bread Crumb,1
444,DDQnLI_zd75,Phi-4-mini 3.8B Instruct,chain-of-thought,false,\u673a\u672c,Egg,1
445,DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,chain-of-thought,false,磹杼,banana,0
445,DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,chain-of-thought,false,北中,coffee,1
445,DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,chain-of-thought,false,公温的爲,vanilla ice cream,0
445,DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,chain-of-thought,false,切紂,sugar,1
446,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,chain-of-thought,false,னிைக்,Butter,0
446,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,chain-of-thought,false,தறைக் ன஖ிைக,Bawang Holland,1
446,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,chain-of-thought,false,கி ன஖ைக,Sosej,1
446,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,chain-of-thought,false,தறைக ஙபி்,Gandum Tepung,1
446,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,chain-of-thought,false,கி பிைக,Susu Full Cream,1
446,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,chain-of-thought,false,பி கைக,Cheese De La Fincau,1
446,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,chain-of-thought,false,பி ைக,Telur,1
446,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,chain-of-thought,false,஺ி ைக,Bread Crumb,1
447,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,chain-of-thought,false,ংৄটসभ ॾএहेव,Enoki mushrooms,1
447,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,chain-of-thought,false,ছ০ं मএव,Bestari original flour,1
447,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,chain-of-thought,false,मএव ंड,Jagung flour,1
447,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,chain-of-thought,false,मএव ऊ्,Water,0
447,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,chain-of-thought,false,मএव ऊ्,Water,0
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,秱。,chicken breast,1
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,白。,yogurt,1
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,王。,garlic,0
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,辑。,ginger,1
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,万。,cumin,1
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,角。,coriander,1
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,载。,cinnamon,1
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,辝。,black pepper,0
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,趽。,flour,1
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,服辳。,rice,1
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,边。,oil,1
449,C7F03BqSAng,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Butter,Butter,0
449,C7F03BqSAng,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Brown sugar,Brown sugar,0
449,C7F03BqSAng,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Regular sugar,White sugar,1
449,C7F03BqSAng,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Eggs,Eggs,1
449,C7F03BqSAng,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Gandum (wheat flour),Gandum (wheat flour),1
449,C7F03BqSAng,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Jagung (corn flour),Jagung (corn flour),1
449,C7F03BqSAng,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Baking soda,Baking soda,0
449,C7F03BqSAng,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Dark chocolate chips,Dark chocolate chips,1
450,C6uo2tySRev,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Coklat,Coklat,1
450,C6uo2tySRev,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Susu Cair,Susu Cair,0
450,C6uo2tySRev,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Susu Pekat,Susu Pekat,0
450,C6uo2tySRev,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Esen Vanila,Esen Vanila,1
450,C6uo2tySRev,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Garam,Garam,0
450,C6uo2tySRev,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Tepung Jagung,Tepung Jagung,0
450,C6uo2tySRev,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Air Panas,Air Panas,0
451,DWArADckv2A,Phi-4-mini 3.8B Instruct,chain-of-thought,false,書长,Pulut kuning,1
451,DWArADckv2A,Phi-4-mini 3.8B Instruct,chain-of-thought,false,刅夣,Santan kotak,1
451,DWArADckv2A,Phi-4-mini 3.8B Instruct,chain-of-thought,false,王夣,Beras pulut,1
451,DWArADckv2A,Phi-4-mini 3.8B Instruct,chain-of-thought,false,˜˧,Garam,1
451,DWArADckv2A,Phi-4-mini 3.8B Instruct,chain-of-thought,false,˓ˤˮ˯,Kunyit,1
451,DWArADckv2A,Phi-4-mini 3.8B Instruct,chain-of-thought,false,š˒,Minyak masak,1
451,DWArADckv2A,Phi-4-mini 3.8B Instruct,chain-of-thought,false,˓ˤˮ˯,Daun pandan,1
452,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,chain-of-thought,false,஥ி஽ு,Pisang,1
452,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,chain-of-thought,false,தி கு,Coklat Putih,1
452,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,chain-of-thought,false,பி கு,Coklat Milk,1
452,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,chain-of-thought,false,கற,Vanilla Ice Cream,0
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,kway teow,wonton noodles,1
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,kicap lemak manis,sweet soy sauce,0
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,bawang putih,garlic,0
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,cili padi,chili peppers,0
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,carrot,carrots,1
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,ikan,fish (cod),1
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,udang,shrimp,0
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,sayur bok choy,bok choy,1
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,sawi,lettuce,1
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,tomato,tomatoes,0
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,air,air,0
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,相球 公百,Daging batang pinang,1
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,百陧 公百,Tiram,1
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,王丁 公百,Kicap pekat,1
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,公百 百,Black pepper,1
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,公百 的 合新,Flavoured black pepper,1
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,公百 合新,Flavoured pepper,1
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,王丁 合新,Flavoured black pepper powder,1
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,合新,Kerisik,1
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,王丁 合新,Flavoured black pepper powder,1
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,王丁 合新,Flavoured black pepper powder,1
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,合新,Tamarind sauce,1
455,DVU9gqREi88,Phi-4-mini 3.8B Instruct,chain-of-thought,false,¤Í½Òánà,Potatoes,1
455,DVU9gqREi88,Phi-4-mini 3.8B Instruct,chain-of-thought,false,£ÍánÒéÕ¸,Butter,0
455,DVU9gqREi88,Phi-4-mini 3.8B Instruct,chain-of-thought,false,£¸ÒÍÑéÕ,Salt,0
455,DVU9gqREi88,Phi-4-mini 3.8B Instruct,chain-of-thought,false,£¸ÒÍÑéÕ,Salt,0
455,DVU9gqREi88,Phi-4-mini 3.8B Instruct,chain-of-thought,false,£¸ÒÍÑéÕ,Salt,0
455,DVU9gqREi88,Phi-4-mini 3.8B Instruct,chain-of-thought,false,´Í½Òánà,Parmesan Cheese,0
455,DVU9gqREi88,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Ø´Í½ÑéÕ,Egg,1
455,DVU9gqREi88,Phi-4-mini 3.8B Instruct,chain-of-thought,false,²§ÑÍÛÑánÆ,Ground Beef,1
455,DVU9gqREi88,Phi-4-mini 3.8B Instruct,chain-of-thought,false,Î¸ÑÍÛÑánÆ,Bolognese Sauce,1
