experiment_id,video_id,model_name,technique_name,rag_enabled,gt_total_calories,gt_total_protein_g,gt_total_fat_g,gt_total_carbohydrate_g,pred_total_calories,pred_total_protein_g,pred_total_fat_g,pred_total_carbohydrate_g
334,DVxWajnjfAI,Gemma-SEA-LION v4 4B,few-shot,false,3625.299991607666,288.00000013411045,189.89999974519014,183.70000061392784,1065.0,53.9,87.7,97.9
335,DVU9gqREi88,Gemma-SEA-LION v4 4B,few-shot,false,1806.999994635582,109.89999954402447,96.1999998241663,122.60000319778919,1068.0,48.1,73.7,33.4
336,DWDOV3Ukq2t,Gemma-SEA-LION v4 4B,few-shot,false,2214.800018310547,73.29999923706055,88.70000076293945,329.89999923855066,445.0,12.5,26.8,67.3
337,DVxNpsVgbBG,Gemma-SEA-LION v4 4B,few-shot,false,3269.3999938964844,335.6000060364604,179.8999977260828,62.20000076293945,363.0,27.5,24.1,22.9
338,DVutKvujazg,Gemma-SEA-LION v4 4B,few-shot,false,3049.4000358581543,72.69999894499779,141.69999827444553,379.6000030040741,942.0,17.1,51.5,134.6
339,DVphyIijuJ_,Gemma-SEA-LION v4 4B,few-shot,false,4010.5999908447266,70.00000047683716,288.2999999523163,285.8999999538064,2737.0,34.0,231.3,172.9
340,DVkdLI3FtfP,Gemma-SEA-LION v4 4B,few-shot,false,1285.5999994277954,76.10000040382147,38.000000201165676,174.10000002384186,814.0,47.4,46.7,72.4
341,DSuE2wWEfXr,Gemma-SEA-LION v4 4B,few-shot,false,1342.1999969482422,39.00000001490116,93.5999996215105,94.80000001192093,902.0,31.5,68.0,26.4
342,DIxmuuyz0sC,Gemma-SEA-LION v4 4B,few-shot,false,2129.9000245034695,89.30000030249357,145.7000016272068,117.19999940693378,1300.0,49.5,90.1,112.0
343,DE13y7pT_jx,Gemma-SEA-LION v4 4B,few-shot,false,4031.7000007629395,61.20000046491623,299.2000004798174,288.7999999523163,6307.0,81.0,5151.6,291.6
344,C67f7RfyFAV,Gemma-SEA-LION v4 4B,few-shot,false,1007.3000030517578,24.400000385940075,43.00000125169754,126.90000003576279,1923.0,46.7,39.1,311.2
345,C6I4GVsLgnf,Gemma-SEA-LION v4 4B,few-shot,false,477.3000030517578,14.100000001490116,23.300000190734863,53.89999961853027,1111.0,25.1,35.5,158.8
346,C3tobkQJ2nA,Gemma-SEA-LION v4 4B,few-shot,false,1872.7000274658203,58.30000019073486,79.4000015258789,234.89999985694885,1783.0,51.0,79.5,248.2
347,C0suZXkxaBG,Gemma-SEA-LION v4 4B,few-shot,false,1272.3999981880188,40.59999945014715,84.70000144094229,94.4999982714653,881.0,26.2,63.0,98.1
348,CxReOIZSoIV,Gemma-SEA-LION v4 4B,few-shot,false,1724.1000061035156,39.49999952316284,131.19999980926514,102.29999995231628,2311.0,54.0,167.0,227.5
349,DElwUdQz-v2,Gemma-SEA-LION v4 4B,few-shot,false,820.1999976634979,53.29999998956919,26.699999690055847,99.10000029206276,1405.0,370.8,65.7,46.0
350,C9YrfhUS2lK,Gemma-SEA-LION v4 4B,few-shot,false,698.4000000953674,29.300000220537186,47.10000001639128,38.799999833106995,700.0,19.0,37.5,50.7
351,DVP2N0hkp7Y,Gemma-SEA-LION v4 4B,few-shot,false,4360.300000667572,209.39999901503325,212.30000316351652,406.700000166893,5151.0,61.7,436.3,747.8
352,DR6OtTFksZm,Gemma-SEA-LION v4 4B,few-shot,false,3186.5000076293945,183.80000038444996,117.09999994933605,352.49999556690454,9611.0,152.6,895.1,287.8
353,DNMxd6Lzy1f,Gemma-SEA-LION v4 4B,few-shot,false,1319.0999994277954,106.39999887347221,47.40000116825104,115.60000026226044,778.0,16.5,55.3,75.4
354,DGw2dWCzWyw,Gemma-SEA-LION v4 4B,few-shot,false,777.8999938964844,24.40000057220459,32.40000057220459,99.89999771118164,645.0,16.7,51.0,61.3
355,DGuVfoxTYDz,Gemma-SEA-LION v4 4B,few-shot,false,922.9000034332275,13.500000193715096,9.100000396370888,218.10000276565552,284.0,6.7,15.3,70.4
356,CzTIQqfL2xY,Gemma-SEA-LION v4 4B,few-shot,false,1189.7000060081482,72.79999992251396,49.39999997615814,114.2999997138977,1777.0,106.1,137.2,25.7
357,CvyhUe2OHtM,Gemma-SEA-LION v4 4B,few-shot,false,710.100004196167,18.900000259280205,44.29999986290932,60.10000002384186,1452.0,81.5,59.5,83.3
358,CveBqfspTjD,Gemma-SEA-LION v4 4B,few-shot,false,724.8000068664551,27.900000348687172,28.500000223517418,89.60000005364418,1888.0,35.3,45.2,51.7
359,Ct0jllVrFj4,Gemma-SEA-LION v4 4B,few-shot,false,2323.800006866455,151.9999998882413,146.20000079274178,97.7999999821186,657.0,49.6,33.5,64.1
361,DHKfyyITTE8,MedGemma 4B,few-shot,false,426.5999984741211,21.299999929964542,5.399999961256981,83.00000047683716,714.0,19.3,41.9,65.0
362,DHm89ozTqeU,MedGemma 4B,few-shot,false,899.3999938964844,10.100000098347664,49.70000076293945,103.0,618.0,12.0,57.3,77.9
363,DF4Fc8TTel4,MedGemma 4B,few-shot,false,3756.5999908447266,65.60000014305115,132.50000009685755,575.4000059366226,5054.0,39.8,97.2,1034.7
364,DDQnLI_zd75,MedGemma 4B,few-shot,false,495.0,14.699999809265137,3.2000000029802322,100.5,706.0,14.2,28.2,96.9
365,DCIwgyWvR4-,MedGemma 4B,few-shot,false,603.0,13.0,19.19999995827675,95.80000019073486,695.0,14.6,57.6,124.0
366,C_9nDkNOgWS,MedGemma 4B,few-shot,false,1459.3000030517578,58.80000014603138,108.89999988675117,64.30000069737434,964.0,12.9,88.7,47.5
367,C8f7YMXS75g,MedGemma 4B,few-shot,false,181.0,6.100000023841858,1.100000023841858,37.60000038146973,769.0,1.9,84.5,6.4
368,C7kt-JZyx8J,MedGemma 4B,few-shot,false,1994.200002670288,211.70000310987234,105.00000002980232,39.899999886751175,639.0,56.7,35.0,57.1
369,C7F03BqSAng,MedGemma 4B,few-shot,false,2920.5,32.49999989569187,130.40000016987324,409.1000001206994,1794.0,25.8,69.5,267.8
370,C6uo2tySRev,MedGemma 4B,few-shot,false,2398.800048828125,70.30000084638596,92.59999771416187,338.90000009536743,380.0,6.6,41.5,18.3
371,DWArADckv2A,MedGemma 4B,few-shot,false,890.6000003814697,13.099999956786633,43.60000079870224,110.0999984741211,642.0,7.0,28.0,83.6
372,DV5BZafjOq4,MedGemma 4B,few-shot,false,1679.6000061035156,19.600000143051147,90.90000000596046,201.0,1397.0,7.6,68.3,252.3
373,DV2cZqiGRUl,MedGemma 4B,few-shot,false,1155.7999992370605,83.39999967813492,26.799999706447124,146.29999995231628,813.0,55.1,31.3,115.3
374,DVxWajnjfAI,MedGemma 4B,few-shot,false,3625.299991607666,288.00000013411045,189.89999974519014,183.70000061392784,31504.0,50020.9,12588.8,78.9
375,DVU9gqREi88,MedGemma 4B,few-shot,false,1806.999994635582,109.89999954402447,96.1999998241663,122.60000319778919,1830.0,67.6,141.0,82.0
376,DWDOV3Ukq2t,MedGemma 4B,few-shot,false,2214.800018310547,73.29999923706055,88.70000076293945,329.89999923855066,2650.0,24.2,134.8,326.1
377,DVxNpsVgbBG,MedGemma 4B,few-shot,false,3269.3999938964844,335.6000060364604,179.8999977260828,62.20000076293945,692.0,31.5,52.8,19.1
378,DVutKvujazg,MedGemma 4B,few-shot,false,3049.4000358581543,72.69999894499779,141.69999827444553,379.6000030040741,1191.0,15.7,98.8,115.7
379,DVphyIijuJ_,MedGemma 4B,few-shot,false,4010.5999908447266,70.00000047683716,288.2999999523163,285.8999999538064,2356.0,30.4,238.0,147.7
380,DVkdLI3FtfP,MedGemma 4B,few-shot,false,1285.5999994277954,76.10000040382147,38.000000201165676,174.10000002384186,1352.0,66.9,76.4,108.0
381,DSuE2wWEfXr,MedGemma 4B,few-shot,false,1342.1999969482422,39.00000001490116,93.5999996215105,94.80000001192093,1930.0,35.0,130.0,92.0
382,DIxmuuyz0sC,MedGemma 4B,few-shot,false,2129.9000245034695,89.30000030249357,145.7000016272068,117.19999940693378,1186.8,35.5,82.6,112.7
383,DE13y7pT_jx,MedGemma 4B,few-shot,false,4031.7000007629395,61.20000046491623,299.2000004798174,288.7999999523163,2720.0,37.4,228.0,128.4
384,C67f7RfyFAV,MedGemma 4B,few-shot,false,1007.3000030517578,24.400000385940075,43.00000125169754,126.90000003576279,1432.8,25.7,88.7,174.3
385,C6I4GVsLgnf,MedGemma 4B,few-shot,false,477.3000030517578,14.100000001490116,23.300000190734863,53.89999961853027,724.0,34.5,33.5,56.0
386,C3tobkQJ2nA,MedGemma 4B,few-shot,false,1872.7000274658203,58.30000019073486,79.4000015258789,234.89999985694885,4450.0,47.0,299.5,418.7
387,C0suZXkxaBG,MedGemma 4B,few-shot,false,1272.3999981880188,40.59999945014715,84.70000144094229,94.4999982714653,2270.0,38.2,191.0,176.2
388,CxReOIZSoIV,MedGemma 4B,few-shot,false,1724.1000061035156,39.49999952316284,131.19999980926514,102.29999995231628,816.0,27.4,42.9,83.4
389,DElwUdQz-v2,MedGemma 4B,few-shot,false,820.1999976634979,53.29999998956919,26.699999690055847,99.10000029206276,513.0,21.9,37.8,54.9
390,C9YrfhUS2lK,MedGemma 4B,few-shot,false,698.4000000953674,29.300000220537186,47.10000001639128,38.799999833106995,835.0,22.8,44.0,80.5
391,DVP2N0hkp7Y,MedGemma 4B,few-shot,false,4360.300000667572,209.39999901503325,212.30000316351652,406.700000166893,1056.0,32.1,73.3,122.7
392,DR6OtTFksZm,MedGemma 4B,few-shot,false,3186.5000076293945,183.80000038444996,117.09999994933605,352.49999556690454,4145.0,182.3,140.1,135.2
393,DNMxd6Lzy1f,MedGemma 4B,few-shot,false,1319.0999994277954,106.39999887347221,47.40000116825104,115.60000026226044,568.0,11.8,25.5,84.6
394,DGw2dWCzWyw,MedGemma 4B,few-shot,false,777.8999938964844,24.40000057220459,32.40000057220459,99.89999771118164,605.0,15.9,41.5,78.0
395,DGuVfoxTYDz,MedGemma 4B,few-shot,false,922.9000034332275,13.500000193715096,9.100000396370888,218.10000276565552,517.0,14.4,19.1,111.9
396,CzTIQqfL2xY,MedGemma 4B,few-shot,false,1189.7000060081482,72.79999992251396,49.39999997615814,114.2999997138977,2800.8,523.6,170.2,124.9
397,CvyhUe2OHtM,MedGemma 4B,few-shot,false,710.100004196167,18.900000259280205,44.29999986290932,60.10000002384186,577.0,32.0,46.4,15.0
398,CveBqfspTjD,MedGemma 4B,few-shot,false,724.8000068664551,27.900000348687172,28.500000223517418,89.60000005364418,810.0,34.4,50.5,48.7
399,Ct0jllVrFj4,MedGemma 4B,few-shot,false,2323.800006866455,151.9999998882413,146.20000079274178,97.7999999821186,891.0,51.0,40.2,117.0
400,CrGk9SDpNHM,MedGemma 4B,few-shot,false,1333.700002670288,86.10000012814999,80.50000011175871,76.10000026226044,754.0,43.8,52.6,61.3
401,DHKfyyITTE8,Llama 3.2 3B Instruct,chain-of-thought,false,426.5999984741211,21.299999929964542,5.399999961256981,83.00000047683716,1530.0,51.0,71.5,124.0
402,DHm89ozTqeU,Llama 3.2 3B Instruct,chain-of-thought,false,899.3999938964844,10.100000098347664,49.70000076293945,103.0,480.0,7.0,28.0,47.0
403,DF4Fc8TTel4,Llama 3.2 3B Instruct,chain-of-thought,false,3756.5999908447266,65.60000014305115,132.50000009685755,575.4000059366226,3500.0,44.3,213.9,388.7
404,DDQnLI_zd75,Llama 3.2 3B Instruct,chain-of-thought,false,495.0,14.699999809265137,3.2000000029802322,100.5,185.0,6.3,3.6,39.4
405,DCIwgyWvR4-,Llama 3.2 3B Instruct,chain-of-thought,false,603.0,13.0,19.19999995827675,95.80000019073486,381.3,4.3,13.0,65.4
406,C_9nDkNOgWS,Llama 3.2 3B Instruct,chain-of-thought,false,1459.3000030517578,58.80000014603138,108.89999988675117,64.30000069737434,2732.0,32.8,219.9,93.1
407,C8f7YMXS75g,Llama 3.2 3B Instruct,chain-of-thought,false,181.0,6.100000023841858,1.100000023841858,37.60000038146973,70.0,7.0,3.7,17.5
408,C7kt-JZyx8J,Llama 3.2 3B Instruct,chain-of-thought,false,1994.200002670288,211.70000310987234,105.00000002980232,39.899999886751175,259.3,34.8,13.5,32.7
409,C7F03BqSAng,Llama 3.2 3B Instruct,chain-of-thought,false,2920.5,32.49999989569187,130.40000016987324,409.1000001206994,7335.0,131.0,447.5,1070.0
410,C6uo2tySRev,Llama 3.2 3B Instruct,chain-of-thought,false,2398.800048828125,70.30000084638596,92.59999771416187,338.90000009536743,375.0,10.7,23.5,53.0
411,DWArADckv2A,Llama 3.2 3B Instruct,chain-of-thought,false,890.6000003814697,13.099999956786633,43.60000079870224,110.0999984741211,1140.0,19.2,58.4,199.2
412,DV5BZafjOq4,Llama 3.2 3B Instruct,chain-of-thought,false,1679.6000061035156,19.600000143051147,90.90000000596046,201.0,353.1,5.0,14.6,67.7
413,DV2cZqiGRUl,Llama 3.2 3B Instruct,chain-of-thought,false,1155.7999992370605,83.39999967813492,26.799999706447124,146.29999995231628,2004.8,64.9,183.8,322.2
414,DVxWajnjfAI,Llama 3.2 3B Instruct,chain-of-thought,false,3625.299991607666,288.00000013411045,189.89999974519014,183.70000061392784,4065.0,268.0,240.0,61.0
415,DVU9gqREi88,Llama 3.2 3B Instruct,chain-of-thought,false,1806.999994635582,109.89999954402447,96.1999998241663,122.60000319778919,1430.0,66.6,114.5,29.2
416,DWDOV3Ukq2t,Llama 3.2 3B Instruct,chain-of-thought,false,2214.800018310547,73.29999923706055,88.70000076293945,329.89999923855066,2015.0,23.3,82.0,331.0
417,DVxNpsVgbBG,Llama 3.2 3B Instruct,chain-of-thought,false,3269.3999938964844,335.6000060364604,179.8999977260828,62.20000076293945,170.0,36.4,17.8,33.6
418,DVutKvujazg,Llama 3.2 3B Instruct,chain-of-thought,false,3049.4000358581543,72.69999894499779,141.69999827444553,379.6000030040741,9120.0,165.0,703.5,870.0
419,DVphyIijuJ_,Llama 3.2 3B Instruct,chain-of-thought,false,4010.5999908447266,70.00000047683716,288.2999999523163,285.8999999538064,3168.5,30.8,284.4,137.3
420,DVkdLI3FtfP,Llama 3.2 3B Instruct,chain-of-thought,false,1285.5999994277954,76.10000040382147,38.000000201165676,174.10000002384186,,,,
421,DSuE2wWEfXr,Llama 3.2 3B Instruct,chain-of-thought,false,1342.1999969482422,39.00000001490116,93.5999996215105,94.80000001192093,495.0,24.0,35.0,28.0
422,DIxmuuyz0sC,Llama 3.2 3B Instruct,chain-of-thought,false,2129.9000245034695,89.30000030249357,145.7000016272068,117.19999940693378,630.1,33.01,29.01,57.0
423,DE13y7pT_jx,Llama 3.2 3B Instruct,chain-of-thought,false,4031.7000007629395,61.20000046491623,299.2000004798174,288.7999999523163,4408.3,47.6,284.5,524.7
424,C67f7RfyFAV,Llama 3.2 3B Instruct,chain-of-thought,false,1007.3000030517578,24.400000385940075,43.00000125169754,126.90000003576279,1369.0,33.2,30.4,269.0
425,C6I4GVsLgnf,Llama 3.2 3B Instruct,chain-of-thought,false,477.3000030517578,14.100000001490116,23.300000190734863,53.89999961853027,951.4,28.4,51.8,82.5
426,C3tobkQJ2nA,Llama 3.2 3B Instruct,chain-of-thought,false,1872.7000274658203,58.30000019073486,79.4000015258789,234.89999985694885,3046.0,60.0,206.0,394.0
427,C0suZXkxaBG,Llama 3.2 3B Instruct,chain-of-thought,false,1272.3999981880188,40.59999945014715,84.70000144094229,94.4999982714653,3025.5,109.3,159.1,172.0
428,CxReOIZSoIV,Llama 3.2 3B Instruct,chain-of-thought,false,1724.1000061035156,39.49999952316284,131.19999980926514,102.29999995231628,3575.0,29.0,267.5,236.0
429,DElwUdQz-v2,Llama 3.2 3B Instruct,chain-of-thought,false,820.1999976634979,53.29999998956919,26.699999690055847,99.10000029206276,474.0,20.4,28.0,55.3
430,C9YrfhUS2lK,Llama 3.2 3B Instruct,chain-of-thought,false,698.4000000953674,29.300000220537186,47.10000001639128,38.799999833106995,1940.0,34.1,36.3,290.4
431,DVP2N0hkp7Y,Llama 3.2 3B Instruct,chain-of-thought,false,4360.300000667572,209.39999901503325,212.30000316351652,406.700000166893,395.0,27.0,29.5,14.0
432,DR6OtTFksZm,Llama 3.2 3B Instruct,chain-of-thought,false,3186.5000076293945,183.80000038444996,117.09999994933605,352.49999556690454,1450.8,89.8,70.4,79.1
433,DNMxd6Lzy1f,Llama 3.2 3B Instruct,chain-of-thought,false,1319.0999994277954,106.39999887347221,47.40000116825104,115.60000026226044,500.8,35.5,8.5,88.6
434,DGw2dWCzWyw,Llama 3.2 3B Instruct,chain-of-thought,false,777.8999938964844,24.40000057220459,32.40000057220459,99.89999771118164,0.0,0.0,0.0,0.0
435,DGuVfoxTYDz,Llama 3.2 3B Instruct,chain-of-thought,false,922.9000034332275,13.500000193715096,9.100000396370888,218.10000276565552,780.2,8.7,64.6,70.6
436,CzTIQqfL2xY,Llama 3.2 3B Instruct,chain-of-thought,false,1189.7000060081482,72.79999992251396,49.39999997615814,114.2999997138977,693.2,26.9,26.8,97.3
437,CvyhUe2OHtM,Llama 3.2 3B Instruct,chain-of-thought,false,710.100004196167,18.900000259280205,44.29999986290932,60.10000002384186,261.0,38.4,10.8,10.6
438,CveBqfspTjD,Llama 3.2 3B Instruct,chain-of-thought,false,724.8000068664551,27.900000348687172,28.500000223517418,89.60000005364418,702.8,18.13,19.55,89.8
439,Ct0jllVrFj4,Llama 3.2 3B Instruct,chain-of-thought,false,2323.800006866455,151.9999998882413,146.20000079274178,97.7999999821186,10320.0,122.1,248.0,465.8
440,CrGk9SDpNHM,Llama 3.2 3B Instruct,chain-of-thought,false,1333.700002670288,86.10000012814999,80.50000011175871,76.10000026226044,1932.4,288.4,112.2,98.4
441,DHKfyyITTE8,Phi-4-mini 3.8B Instruct,chain-of-thought,false,426.5999984741211,21.299999929964542,5.399999961256981,83.00000047683716,580.0,35.5,34.5,58.0
442,DHm89ozTqeU,Phi-4-mini 3.8B Instruct,chain-of-thought,false,899.3999938964844,10.100000098347664,49.70000076293945,103.0,1650.0,24.0,75.0,305.0
443,DF4Fc8TTel4,Phi-4-mini 3.8B Instruct,chain-of-thought,false,3756.5999908447266,65.60000014305115,132.50000009685755,575.4000059366226,462.0,2.9,43.4,54.8
444,DDQnLI_zd75,Phi-4-mini 3.8B Instruct,chain-of-thought,false,495.0,14.699999809265137,3.2000000029802322,100.5,398.0,16.3,12.5,52.8
445,DCIwgyWvR4-,Phi-4-mini 3.8B Instruct,chain-of-thought,false,603.0,13.0,19.19999995827675,95.80000019073486,2270.8,7.6,57.7,405.0
446,C_9nDkNOgWS,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1459.3000030517578,58.80000014603138,108.89999988675117,64.30000069737434,1616.4,51.0,116.5,103.0
447,C8f7YMXS75g,Phi-4-mini 3.8B Instruct,chain-of-thought,false,181.0,6.100000023841858,1.100000023841858,37.60000038146973,0.0,8.5,0.0,35.9
448,C7kt-JZyx8J,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1994.200002670288,211.70000310987234,105.00000002980232,39.899999886751175,1227.0,85.5,38.6,135.1
449,C7F03BqSAng,Phi-4-mini 3.8B Instruct,chain-of-thought,false,2920.5,32.49999989569187,130.40000016987324,409.1000001206994,0.0,0.0,0.0,0.0
450,C6uo2tySRev,Phi-4-mini 3.8B Instruct,chain-of-thought,false,2398.800048828125,70.30000084638596,92.59999771416187,338.90000009536743,129.6,7.4,0.8,32.4
451,DWArADckv2A,Phi-4-mini 3.8B Instruct,chain-of-thought,false,890.6000003814697,13.099999956786633,43.60000079870224,110.0999984741211,4615.0,20.0,287.0,802.0
452,DV5BZafjOq4,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1679.6000061035156,19.600000143051147,90.90000000596046,201.0,507.1,5.9,24.3,68.0
453,DV2cZqiGRUl,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1155.7999992370605,83.39999967813492,26.799999706447124,146.29999995231628,905.0,67.6,19.8,112.0
454,DVxWajnjfAI,Phi-4-mini 3.8B Instruct,chain-of-thought,false,3625.299991607666,288.00000013411045,189.89999974519014,183.70000061392784,455.0,36.4,31.0,48.7
455,DVU9gqREi88,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1806.999994635582,109.89999954402447,96.1999998241663,122.60000319778919,2698.0,92.0,203.5,40.2
456,DWDOV3Ukq2t,Phi-4-mini 3.8B Instruct,chain-of-thought,false,2214.800018310547,73.29999923706055,88.70000076293945,329.89999923855066,624.0,21.0,47.8,209.0
457,DVxNpsVgbBG,Phi-4-mini 3.8B Instruct,chain-of-thought,false,3269.3999938964844,335.6000060364604,179.8999977260828,62.20000076293945,2222.0,205.1,160.6,37.3
458,DVutKvujazg,Phi-4-mini 3.8B Instruct,chain-of-thought,false,3049.4000358581543,72.69999894499779,141.69999827444553,379.6000030040741,1020.0,12.1,95.75,76.3
459,DVphyIijuJ_,Phi-4-mini 3.8B Instruct,chain-of-thought,false,4010.5999908447266,70.00000047683716,288.2999999523163,285.8999999538064,1492.0,31.4,143.2,70.0
460,DVkdLI3FtfP,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1285.5999994277954,76.10000040382147,38.000000201165676,174.10000002384186,737.0,56.9,25.9,93.2
461,DSuE2wWEfXr,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1342.1999969482422,39.00000001490116,93.5999996215105,94.80000001192093,1735.0,40.6,95.6,70.5
462,DIxmuuyz0sC,Phi-4-mini 3.8B Instruct,chain-of-thought,false,2129.9000245034695,89.30000030249357,145.7000016272068,117.19999940693378,1260.0,74.4,65.3,138.7
463,DE13y7pT_jx,Phi-4-mini 3.8B Instruct,chain-of-thought,false,4031.7000007629395,61.20000046491623,299.2000004798174,288.7999999523163,3237.0,50.5,219.6,208.0
464,C67f7RfyFAV,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1007.3000030517578,24.400000385940075,43.00000125169754,126.90000003576279,136.0,2.9,0.0,31.8
465,C6I4GVsLgnf,Phi-4-mini 3.8B Instruct,chain-of-thought,false,477.3000030517578,14.100000001490116,23.300000190734863,53.89999961853027,2643.4,32.0,1502.0,88.8
466,C3tobkQJ2nA,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1872.7000274658203,58.30000019073486,79.4000015258789,234.89999985694885,900.0,21.6,75.0,23.3
467,C0suZXkxaBG,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1272.3999981880188,40.59999945014715,84.70000144094229,94.4999982714653,373.6,11.6,25.6,26.0
468,CxReOIZSoIV,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1724.1000061035156,39.49999952316284,131.19999980926514,102.29999995231628,840.0,29.1,66.7,75.8
469,DElwUdQz-v2,Phi-4-mini 3.8B Instruct,chain-of-thought,false,820.1999976634979,53.29999998956919,26.699999690055847,99.10000029206276,404.5,36.5,27.5,33.8
470,C9YrfhUS2lK,Phi-4-mini 3.8B Instruct,chain-of-thought,false,698.4000000953674,29.300000220537186,47.10000001639128,38.799999833106995,575.0,12.0,42.0,41.0
471,DVP2N0hkp7Y,Phi-4-mini 3.8B Instruct,chain-of-thought,false,4360.300000667572,209.39999901503325,212.30000316351652,406.700000166893,,,,
472,DR6OtTFksZm,Phi-4-mini 3.8B Instruct,chain-of-thought,false,3186.5000076293945,183.80000038444996,117.09999994933605,352.49999556690454,990.0,92.9,13.5,143.9
473,DNMxd6Lzy1f,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1319.0999994277954,106.39999887347221,47.40000116825104,115.60000026226044,543.0,21.1,12.3,97.2
474,DGw2dWCzWyw,Phi-4-mini 3.8B Instruct,chain-of-thought,false,777.8999938964844,24.40000057220459,32.40000057220459,99.89999771118164,310.0,4.0,20.5,32.5
475,DGuVfoxTYDz,Phi-4-mini 3.8B Instruct,chain-of-thought,false,922.9000034332275,13.500000193715096,9.100000396370888,218.10000276565552,448.0,10.7,19.6,85.0
476,CzTIQqfL2xY,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1189.7000060081482,72.79999992251396,49.39999997615814,114.2999997138977,1269.2,135.1,55.2,90.0
477,CvyhUe2OHtM,Phi-4-mini 3.8B Instruct,chain-of-thought,false,710.100004196167,18.900000259280205,44.29999986290932,60.10000002384186,780.6,26.6,47.5,89.8
478,CveBqfspTjD,Phi-4-mini 3.8B Instruct,chain-of-thought,false,724.8000068664551,27.900000348687172,28.500000223517418,89.60000005364418,760.0,28.3,14.8,118.5
480,CrGk9SDpNHM,Phi-4-mini 3.8B Instruct,chain-of-thought,false,1333.700002670288,86.10000012814999,80.50000011175871,76.10000026226044,784.8,100.5,47.9,83.7
481,DHKfyyITTE8,Qwen 2.5 3B Instruct,chain-of-thought,false,426.5999984741211,21.299999929964542,5.399999961256981,83.00000047683716,650.0,11.2,1.0,143.0
482,DHm89ozTqeU,Qwen 2.5 3B Instruct,chain-of-thought,false,899.3999938964844,10.100000098347664,49.70000076293945,103.0,285.0,5.5,24.0,53.0
483,DF4Fc8TTel4,Qwen 2.5 3B Instruct,chain-of-thought,false,3756.5999908447266,65.60000014305115,132.50000009685755,575.4000059366226,3967.7,59.0,186.0,550.4
484,DDQnLI_zd75,Qwen 2.5 3B Instruct,chain-of-thought,false,495.0,14.699999809265137,3.2000000029802322,100.5,245.0,5.5,6.5,44.0
485,DCIwgyWvR4-,Qwen 2.5 3B Instruct,chain-of-thought,false,603.0,13.0,19.19999995827675,95.80000019073486,150.0,4.1,8.6,24.9
486,C_9nDkNOgWS,Qwen 2.5 3B Instruct,chain-of-thought,false,1459.3000030517578,58.80000014603138,108.89999988675117,64.30000069737434,826.0,28.5,55.5,73.5
487,C8f7YMXS75g,Qwen 2.5 3B Instruct,chain-of-thought,false,181.0,6.100000023841858,1.100000023841858,37.60000038146973,320.0,12.5,8.5,53.5
488,C7kt-JZyx8J,Qwen 2.5 3B Instruct,chain-of-thought,false,1994.200002670288,211.70000310987234,105.00000002980232,39.899999886751175,1398.0,329.2,75.5,59.5
489,C7F03BqSAng,Qwen 2.5 3B Instruct,chain-of-thought,false,2920.5,32.49999989569187,130.40000016987324,409.1000001206994,1394.7,12.4,96.4,161.2
490,C6uo2tySRev,Qwen 2.5 3B Instruct,chain-of-thought,false,2398.800048828125,70.30000084638596,92.59999771416187,338.90000009536743,4146.0,50.0,129.2,858.5
491,DWArADckv2A,Qwen 2.5 3B Instruct,chain-of-thought,false,890.6000003814697,13.099999956786633,43.60000079870224,110.0999984741211,4397.0,39.0,213.0,590.0
492,DV5BZafjOq4,Qwen 2.5 3B Instruct,chain-of-thought,false,1679.6000061035156,19.600000143051147,90.90000000596046,201.0,1200.0,9.3,79.1,144.6
493,DV2cZqiGRUl,Qwen 2.5 3B Instruct,chain-of-thought,false,1155.7999992370605,83.39999967813492,26.799999706447124,146.29999995231628,1695.0,20.4,163.8,81.7
494,DVxWajnjfAI,Qwen 2.5 3B Instruct,chain-of-thought,false,3625.299991607666,288.00000013411045,189.89999974519014,183.70000061392784,490.0,52.0,36.5,48.0
495,DVU9gqREi88,Qwen 2.5 3B Instruct,chain-of-thought,false,1806.999994635582,109.89999954402447,96.1999998241663,122.60000319778919,3216.0,114.1,301.0,83.3
496,DWDOV3Ukq2t,Qwen 2.5 3B Instruct,chain-of-thought,false,2214.800018310547,73.29999923706055,88.70000076293945,329.89999923855066,2025.0,10.5,42.5,277.0
497,DVxNpsVgbBG,Qwen 2.5 3B Instruct,chain-of-thought,false,3269.3999938964844,335.6000060364604,179.8999977260828,62.20000076293945,1628.0,269.8,105.5,97.7
498,DVutKvujazg,Qwen 2.5 3B Instruct,chain-of-thought,false,3049.4000358581543,72.69999894499779,141.69999827444553,379.6000030040741,1108.0,94.6,42.6,112.7
